project_id,contractor,electricity_iou,gas_iou,weather_normalized_yearly_kwh_savings,weather_normalized_yearly_therm_savings,predicted_yearly_kwh_savings,predicted_yearly_therm_savings
SEHDPS1526388520,Contractor 2,Utility 3,Utility 9,-744.9373147000001,114.2312347,4810.0,344.0
T3ENVD,Contractor 69,Utility 4,Utility 4,218.03919879999998,62.19260278,,
OIO0DS,Contractor 12,Utility 4,Utility 4,2214.854076,509.8568635,611.54,759.6718
5FJWGK,Contractor 9,Utility 4,Utility 4,1090.0893449999999,44.49871633,263.04,344.6659
RNVA0E,Contractor 5,Utility 4,Utility 4,510.8954761,38.80699322,147.17,14071.81
8T536C,Contractor 13,Utility 4,Utility 4,0.0,0.0,276.58,294.5486
8OP5C0,Contractor 41,Utility 4,Utility 4,-304.703736,0.0,549.01,549.5311
EYHNQ6,Contractor 11,Utility 4,Utility 4,0.0,264.5720859,333.08,616.9402
MA0O99,Contractor 70,Utility 4,Utility 4,-23.05808134,0.0,,
NYFP7V,Contractor 32,Utility 4,Utility 4,6264.720074,240.2355752,,
SEHDPS1526388452,Contractor 2,Utility 3,Utility 9,1518.851739,0.0,1813.0,71.0
SEHDPS1526388451,Contractor 2,Utility 3,Utility 9,-32.99899288,186.0715142,306.0,123.0
SEHDPS1526388450,Contractor 53,Utility 3,Utility 9,674.1784272000001,343.08090319999997,4700.0,98.0
SEHDPS1526388457,Contractor 7,Utility 3,Utility 1,260.6570845,54.40184534,931.0,0.0
SEHDPS1526388456,Contractor 2,Utility 3,Utility 9,0.0,281.2117716,2687.0,123.0
SEHDPS1526388455,Contractor 2,Utility 3,Utility 9,-687.8670377000001,103.18134690000001,3492.0,173.0
SEHDPS1526388454,Contractor 2,Utility 3,Utility 9,4566.599883,61.27443131,693.0,239.0
SEHDPS1526388459,Contractor 47,Utility 3,Utility 9,1811.2232239999998,322.8378707,2191.0,142.0
WGW5X3,Contractor 8,Utility 10,Utility 10,-89.56123317,6.575946876000001,1311.96,7768.757
DVGZON,Contractor 9,Utility 4,Utility 4,4422.606662,-135.4958771,362.55,280.4807
GQIH1D,Contractor 9,Utility 4,Utility 4,6774.684925,0.0,159.29,164.7128
OCIW6C,Contractor 24,Utility 10,Utility 10,-2305.428617,0.0,195.7,3922.333
L1JFUZ,Contractor 57,Utility 4,Utility 4,5141.805001,0.0,260.15,5934.349
SEHDPS1526388858,Contractor 2,Utility 3,Utility 9,-1803.5633649999997,0.0,2096.0,172.0
P6T8UO,Contractor 43,Utility 4,Utility 4,2268.069546,0.0,,
SEHDPS1526388856,Contractor 51,Utility 3,Utility 9,404.479336,0.0,9376.0,332.0
NAW94B,Contractor 11,Utility 4,Utility 4,769.8755402,0.0,200.19,111.9578
SEHDPS1526388853,Contractor 2,Utility 3,Utility 9,1077.5338800000002,0.0,1682.0,157.0
SEHDPS1526388851,Contractor 2,Utility 3,Utility 9,0.0,165.9971925,2324.0,323.0
SEHDPS1526388146,Contractor 14,Utility 3,Utility 9,1530.718426,194.4496977,,
9L61IK,Contractor 17,Utility 15,Utility 15,152.44885459999998,64.44534256,199.14,1738.8629999999998
RZSR0G,Contractor 71,Utility 4,Utility 4,0.0,-24.27767031,238.76,408.8511
SGHDPS1526227775,Contractor 10,Utility 5,Utility 9,1544.182914,185.4444752,1768.0,119.0
W6CEFM,Contractor 72,Utility 4,Utility 4,1217.8789359999998,0.0,,6842.321
ILC5PV,Contractor 41,Utility 4,Utility 4,0.0,0.0,387.83,4247.069
P7453W,Contractor 60,Utility 10,Utility 10,8157.467169,0.0,351.72,4230.07
N3Y7CA,Contractor 5,Utility 10,Utility 10,66.54233457,103.50627779999999,146.22,2229.1910000000003
3G5RH1,Contractor 42,Utility 10,Utility 10,324.4426436,0.0,277.13,3727.139
SEHDPS1526388214,Contractor 47,Utility 3,Utility 9,614.6609717,0.0,1442.0,38.0
H4HO3B,Contractor 40,Utility 4,Utility 4,10092.96994,0.0,158.8,41.9109
NI3ZY9,Contractor 57,Utility 10,Utility 10,0.0,151.8694916,423.37,6266.999
JQFLG0,Contractor 24,Utility 10,Utility 10,-672.4437937000001,29.52264619,712.83,9682.591
NIEKUT,Contractor 40,Utility 4,Utility 4,0.0,114.5715665,158.68,
IJ1TNN,Contractor 17,Utility 4,Utility 4,10122.461220000001,0.0,190.0,2714.83
M7RUVJ,Contractor 18,Utility 4,Utility 4,3708.792128,346.54206969999996,246.66,216.2954
8DF9XL,Contractor 24,Utility 10,Utility 10,0.0,0.0,620.71,4106.389
CLJ1SZ,Contractor 37,Utility 10,Utility 10,0.0,64.62039202,,
SGHDPS1526215611,Contractor 10,Utility 5,Utility 9,0.0,28.25517484,3499.0,144.0
N96X7I,Contractor 57,Utility 4,Utility 4,-779.4709780000001,0.0,361.16,7179.0740000000005
KBS5S8,Contractor 5,Utility 4,Utility 4,967.6214633,189.27039,,7890.68
ZFD7SQ,Contractor 9,Utility 4,Utility 4,0.0,0.0,130.59,1496.776
JQ4ED7,Contractor 41,Utility 4,Utility 4,0.0,0.0,415.2,1068.875
FJU576,Contractor 18,Utility 4,Utility 4,-1160.439927,112.2459618,215.33,343.7866
0ARGAE,Contractor 17,Utility 4,Utility 4,-4074.0955659999995,515.1620724999999,337.0,4022.2740000000003
D5PY9B,Contractor 18,Utility 4,Utility 4,956.1289909,112.5888014,269.82,363.1301
SGHDPS1525777094,Contractor 10,Utility 5,Utility 9,0.0,176.5801773,1164.0,136.0
ZTACRV,Contractor 44,Utility 4,Utility 4,0.0,879.5733957999998,589.86,8981.242
J4YNBB,Contractor 44,Utility 4,Utility 4,0.0,245.02832239999998,226.04,2694.3140000000003
TCY4SI,Contractor 8,Utility 10,Utility 10,0.0,147.50316619999998,1041.0,8178.781
77AIJL,Contractor 12,Utility 4,Utility 4,-520.5826178,0.0,213.87,368.6987
F3N9MB,Contractor 13,Utility 4,Utility 4,1834.368863,0.306845653,336.34,608.7339
LDL1Y2,Contractor 12,Utility 4,Utility 4,-9482.701498999999,-75.53695538,158.04,179.3669
R44H3O,Contractor 22,Utility 4,Utility 4,-1866.5472530000002,-104.8534858,286.09,2285.17
KGOFGT,Contractor 73,Utility 10,Utility 10,2574.971043,-18.76080601,297.11,3473.329
KMZKQR,Contractor 44,Utility 10,Utility 10,556.3695701,232.0960966,339.25,1607.855
G4795P,Contractor 22,Utility 4,Utility 4,0.0,-20.76796534,431.62,-724.2087
USB2DQ,Contractor 9,Utility 4,Utility 4,4092.4366649999997,268.8390296,228.28,3357.855
2240363402,Contractor 55,Utility 7,Utility 7,2524.115463,34.594357200000005,290.0,220.0
SGHDPS1526086884,Contractor 10,Utility 5,Utility 9,0.0,149.25419,1132.0,272.0
E3CKWP,Contractor 33,Utility 4,Utility 4,-1118.316246,106.7916504,966.81,2426.729
IKZRV3,Contractor 12,Utility 4,Utility 4,-3218.1484969999997,-61.86726623,,
SEHDPS1526388609,Contractor 2,Utility 3,Utility 9,2177.4877309999997,271.6463936,1085.0,106.0
E29N4C,Contractor 18,Utility 4,Utility 4,1861.35731,86.50655496,228.29,445.7796
Q94IIR,Contractor 41,Utility 4,Utility 4,0.0,-685.7236531000001,143.0,4849.648
D6MO92,Contractor 32,Utility 4,Utility 4,0.0,-118.8147774,524.8,871.0434
BKF8GR,Contractor 17,Utility 15,Utility 15,0.0,261.2931989,258.92,5091.442
Z200B3,Contractor 22,Utility 4,Utility 4,1323.177285,61.40074951,455.44,-77.08089
6P8U96,Contractor 24,Utility 10,Utility 10,0.0,0.0,350.12,2801.8759999999997
4X16QP,Contractor 65,Utility 10,Utility 10,0.0,61.99570774,220.87,2595.545
AW2QGG,Contractor 44,Utility 4,Utility 4,627.5618772999999,358.1956997,160.77,2978.0190000000002
N0XAO2,Contractor 45,Utility 4,Utility 4,3808.0768439999997,158.32116409999998,360.74,-852.5792
WUO5MP,Contractor 67,Utility 15,Utility 4,3208.7468719999997,0.0,409.28,658.8511
UMUIST,Contractor 44,Utility 10,Utility 10,-2723.910732,17.74459973,91.45,1787.2220000000002
6G56HH,Contractor 3,Utility 4,Utility 4,-5.177459494,-2.79696059,90.18,458.6753
SEHDPS1526388603,Contractor 47,Utility 3,Utility 9,428.5222165,-41.60104883,493.0,341.0
SEHDPS1526388601,Contractor 51,Utility 3,Utility 9,0.0,99.7472218,10299.0,580.0
SEHDPS1526388497,Contractor 2,Utility 3,Utility 9,4266.513147,122.55463799999998,3346.0,302.0
EBGNIN,Contractor 27,Utility 10,Utility 10,0.0,355.75329500000004,,
1681L5,Contractor 44,Utility 4,Utility 4,0.0,84.93273115,,6372.509
RWUQK7,Contractor 8,Utility 10,Utility 10,0.0,122.06320600000001,1063.01,15064.19
A502LN,Contractor 45,Utility 4,Utility 4,529.9322986999999,187.8067112,272.28,672.0399
MVQISP,Contractor 5,Utility 4,Utility 4,-886.5581788999999,82.65727684,,13160.02
RO6LSJ,Contractor 4,Utility 10,Utility 10,0.0,-19.10428709,702.48,9036.343
6K21UL,Contractor 18,Utility 4,Utility 4,377.3984278,3.6431847389999996,,3095.252
3GPA3A,Contractor 60,Utility 10,Utility 10,651.2574411,0.0,341.35,4497.069
TIBEL0,Contractor 31,Utility 4,Utility 4,1944.872232,0.0,508.14,2876.905
ZV1FBP,Contractor 11,Utility 4,Utility 4,-796.7975851,0.0,558.07,356.9754
909U2C,Contractor 11,Utility 4,Utility 4,0.0,0.0,511.49,651.231
WDJ451,Contractor 31,Utility 15,Utility 15,4713.454047,0.0,379.96,2041.618
4OA0DB,Contractor 18,Utility 10,Utility 10,0.0,391.4156624,336.21,2594.373
QH6QH3,Contractor 65,Utility 10,Utility 10,1326.392412,-68.98366750000001,,3623.095
3TMKRK,Contractor 44,Utility 4,Utility 4,25.17562227,0.0,223.35,6287.515
1ZV8B5,Contractor 45,Utility 4,Utility 4,0.0,161.96750980000002,330.13,2014.068
BWA3D3,Contractor 13,Utility 4,Utility 4,-861.0209025,151.5234954,350.28,529.6014
69BNDS,Contractor 17,Utility 4,Utility 4,0.0,116.43034340000001,284.81,3090.27
3A2PYS,Contractor 9,Utility 4,Utility 4,5615.025493,110.3702973,102.2,1734.1729999999998
M9CS36,Contractor 12,Utility 4,Utility 4,-861.4694294,378.7581142,151.92,163.8335
DC6WQM,Contractor 17,Utility 15,Utility 15,0.0,-259.06149980000004,252.84,2275.205
SEHDPS1526388739,Contractor 68,Utility 3,Utility 9,0.0,229.7485878,215.0,187.0
KT19NK,Contractor 5,Utility 10,Utility 10,0.0,-118.81978559999999,152.29,3264.947
O19OAF,Contractor 13,Utility 4,Utility 4,0.0,207.3682934,145.78,388.9214
SEHDPS1526388736,Contractor 2,Utility 3,Utility 9,-272.1387073,133.74971409999998,1406.0,254.0
SEHDPS1526388735,Contractor 2,Utility 3,Utility 9,-44.25435368,101.7575968,2201.0,190.0
LMN6NB,Contractor 44,Utility 4,Utility 4,-183.60823430000002,-42.24273721,258.89,5883.939
SEHDPS1526374739,Contractor 21,Utility 3,Utility 9,0.0,0.0,4216.0,178.0
1AX6M3,Contractor 45,Utility 4,Utility 4,1723.947575,60.28548985,364.47,491.5006
EKP0NB,Contractor 5,Utility 10,Utility 10,8664.451331999999,474.66648330000004,124.63,4561.5470000000005
SEHDPS1526388194,Contractor 14,Utility 3,Utility 9,0.0,12.79128096,2221.0,153.0
SEHDPS1526388195,Contractor 46,Utility 3,Utility 9,1074.009056,0.0,,
1A97L9,Contractor 74,Utility 10,Utility 10,0.0,11.05897325,840.67,7791.911
FY9T3M,Contractor 5,Utility 4,Utility 4,703.6477274,-55.00817727,,10903.28
M0HOE7,Contractor 12,Utility 4,Utility 4,1160.685716,0.0,111.75,165.592
5ELVAR,Contractor 18,Utility 4,Utility 4,2835.212129,0.0,88.76,834.9941
QXVIL6,Contractor 1,Utility 4,Utility 4,3736.3710950000004,185.18852230000002,383.54,4509.965
WAC3BG,Contractor 40,Utility 4,Utility 4,2484.069644,0.0,988.69,1254.396
WKW90D,Contractor 9,Utility 4,Utility 4,-962.6757182,60.17389435,331.0,85.87339
0KLC6L,Contractor 22,Utility 4,Utility 4,0.0,-4.177728007,234.58,2647.421
YU1TSU,Contractor 17,Utility 4,Utility 4,1201.383349,0.0,253.73,2352.5789999999997
SUZZK8,Contractor 34,Utility 4,Utility 4,2250.5815079999998,0.0,533.32,-273.4467
4JUPYU,Contractor 19,Utility 4,Utility 4,0.0,333.7532476,359.86,-547.1864
M1TZZ6,Contractor 13,Utility 4,Utility 4,3997.120131,0.0,303.05,52.75498
DOQZLN,Contractor 61,Utility 4,Utility 4,192.36296399999998,32.15243096,,
DMZF6D,Contractor 5,Utility 4,Utility 4,919.3804966,47.83122389,,5072.978
BDTF0T,Contractor 11,Utility 4,Utility 4,4010.261275,1.284797346,535.38,833.5287
06OSNU,Contractor 12,Utility 4,Utility 4,-2610.056215,-63.26923796,377.37,588.8042
SEHDPS1526388608,Contractor 2,Utility 3,Utility 9,661.5709658,251.8216696,670.0,171.0
WMPEEG,Contractor 41,Utility 4,Utility 4,0.0,20.85390247,392.94,182.2978
SEHDPS1526388607,Contractor 75,Utility 3,Utility 9,-1579.087271,203.85223269999997,1948.0,265.0
SEHDPS1526388604,Contractor 51,Utility 3,Utility 9,330.8015997,-36.3306055,3629.0,91.0
SEHDPS1526388605,Contractor 47,Utility 3,Utility 9,454.1749251,300.90936960000005,1589.0,55.0
SEHDPS1526388602,Contractor 14,Utility 3,Utility 9,-38.98262705,103.3393254,2686.0,67.0
SEHDPS1526388212,Contractor 14,Utility 3,Utility 9,0.0,0.0,5787.0,221.0
SEHDPS1526388600,Contractor 76,Utility 3,Utility 9,0.0,0.0,3699.0,174.0
VSZ6YC,Contractor 32,Utility 4,Utility 4,3379.9469729999996,-228.1022546,,
VUDEB0,Contractor 32,Utility 4,Utility 4,142.08043930000002,195.5942762,578.92,1631.594
SEHDPS1526388698,Contractor 14,Utility 3,Utility 9,966.8093917000001,0.0,5925.0,281.0
LM147V,Contractor 9,Utility 4,Utility 4,0.0,0.0,484.32,422.3329
KEJA35,Contractor 40,Utility 4,Utility 4,2578.149326,0.0,550.17,639.8007
SEHDPS1526388196,Contractor 77,Utility 3,Utility 9,315.89391,0.0,396.0,50.0
SEHDPS1526388197,Contractor 47,Utility 3,Utility 9,663.0531694,0.0,2534.0,58.0
OYJ4PB,Contractor 43,Utility 4,Utility 4,-156.5363754,0.0,456.71,423.5053
G06AAH,Contractor 40,Utility 4,Utility 4,-658.0237619,0.0,380.7,648.5932
SEHDPS1526388191,Contractor 47,Utility 3,Utility 9,-53.74432551,0.0,1674.0,69.0
K35YH5,Contractor 22,Utility 4,Utility 4,1755.271397,-12.83625866,142.9,4201.935
SEHDPS1526388198,Contractor 78,Utility 3,Utility 9,0.0,0.0,2724.0,68.0
SEHDPS1526388282,Contractor 16,Utility 3,Utility 9,-2067.689362,0.0,2509.0,132.0
SEHDPS1526388283,Contractor 6,Utility 3,Utility 2,0.0,34.08205777,215.0,108.0
SEHDPS1526388280,Contractor 14,Utility 3,Utility 9,-334.72094599999997,44.77770379,2554.0,163.0
SEHDPS1526388281,Contractor 6,Utility 3,Utility 13,582.3426046,0.0,607.0,61.0
SEHDPS1526388286,Contractor 76,Utility 3,Utility 9,1181.0038880000002,0.0,162.0,102.0
SEHDPS1526388287,Contractor 6,Utility 3,Utility 9,-490.58334019999995,118.6012119,416.0,298.0
SEHDPS1526388284,Contractor 7,Utility 3,Utility 9,2287.42044,63.73161948,64.0,244.0
U0ZK0A,Contractor 18,Utility 4,Utility 4,3279.929332,0.0,647.88,893.3177
SEHDPS1526388289,Contractor 14,Utility 3,Utility 9,-88.42213213,-105.0198576,1770.0,102.0
SAOPQP,Contractor 11,Utility 4,Utility 4,-472.3805096,0.0,827.9,1234.4669999999999
MMJWDG,Contractor 24,Utility 10,Utility 10,390.9408507,0.0,886.73,5848.476
SEHDPS1526388512,Contractor 79,Utility 3,Utility 9,2113.038886,0.0,2124.0,154.0
SEHDPS1526388510,Contractor 14,Utility 3,Utility 9,313.38084449999997,0.0,4496.0,309.0
SEHDPS1526388516,Contractor 14,Utility 3,Utility 9,4220.048896,0.0,2313.0,141.0
SEHDPS1526388518,Contractor 2,Utility 3,Utility 9,123.79843580000001,0.0,2603.0,209.0
SEHDPS1526388693,Contractor 51,Utility 3,Utility 12,4620.490097,0.0,3823.0,715.0
74L4A6,Contractor 9,Utility 4,Utility 4,442.834372,0.0,253.1,244.1383
3S951U,Contractor 34,Utility 4,Utility 4,5386.2528090000005,149.8928069,338.88,429.9531
U2Q31E,Contractor 80,Utility 4,Utility 4,951.3379675000001,0.0,174.96,3588.218
SEHDPS1526388695,Contractor 2,Utility 3,Utility 9,1353.957891,-73.55808279,1753.0,255.0
E8F078,Contractor 32,Utility 4,Utility 4,0.0,202.53819130000002,,
0MNK4W,Contractor 8,Utility 10,Utility 10,1317.569229,0.0,531.51,4246.19
Z678T8,Contractor 65,Utility 10,Utility 10,1431.644943,0.0,68.81,3568.5820000000003
TROAYO,Contractor 25,Utility 10,Utility 10,526.9730289,0.0,370.61,3016.9990000000003
SP68BJ,Contractor 40,Utility 4,Utility 4,5274.023827,0.0,327.31,426.4361
J1W6SY,Contractor 5,Utility 10,Utility 10,-2428.150429,0.0,250.87,2752.345
SEHDPS1526388998,Contractor 14,Utility 3,Utility 9,0.0,0.0,,
SEHDPS1526388999,Contractor 2,Utility 3,Utility 9,1205.803318,166.1568252,1703.0,230.0
SEHDPS1526388458,Contractor 47,Utility 3,Utility 9,0.0,42.50889153,666.0,39.0
SEHDPS1526388696,Contractor 51,Utility 3,Utility 9,2058.889875,0.0,2834.0,350.0
SEHDPS1526388466,Contractor 2,Utility 3,Utility 9,0.0,0.0,,
AYS7ZJ,Contractor 9,Utility 4,Utility 4,0.0,0.0,84.77,1794.549
SEHDPS1526388152,Contractor 47,Utility 3,Utility 9,0.0,25.06052302,6365.0,555.0
JR4PVL,Contractor 13,Utility 4,Utility 4,0.0,134.3092275,296.14,469.8124
W2MAX5,Contractor 17,Utility 4,Utility 4,54.50615308,20.6681372,791.49,8566.235999999999
DRX1EM,Contractor 24,Utility 10,Utility 10,0.0,145.7351653,290.89,4384.818
SEHDPS1526388468,Contractor 2,Utility 3,Utility 9,743.6692557,0.0,3243.0,292.0
SEHDPS1526388469,Contractor 2,Utility 3,Utility 9,-2034.006384,0.0,3450.0,341.0
NSNTVO,Contractor 24,Utility 10,Utility 10,1999.1118559999998,0.0,581.45,2910.61
9447N9,Contractor 22,Utility 4,Utility 4,1195.133505,0.0,127.85,3399.179
7R1B2U,Contractor 9,Utility 4,Utility 4,-941.2515579,0.0,,27038.1
SEHDPS1526388862,Contractor 14,Utility 3,Utility 9,492.77429589999997,32.23090956,3744.0,208.0
SEHDPS1526388860,Contractor 2,Utility 3,Utility 9,927.9769346,0.0,2116.0,261.0
SEHDPS1526388867,Contractor 47,Utility 3,Utility 9,-1340.35868,-28.46123182,2756.0,152.0
SEHDPS1526388864,Contractor 6,Utility 3,Utility 9,2342.485811,336.5540757,228.0,68.0
SEHDPS1526388868,Contractor 2,Utility 3,Utility 9,0.0,14.92704468,2282.0,324.0
SEHDPS1526388869,Contractor 2,Utility 3,Utility 9,416.6785958,0.0,2687.0,267.0
JXSV3G,Contractor 29,Utility 4,Utility 4,-143.1316803,0.0,375.72,351.1137
SEHDPS1526388646,Contractor 47,Utility 3,Utility 9,0.0,153.5948758,4188.0,92.0
SXUQF5,Contractor 18,Utility 4,Utility 4,1225.404463,110.4338003,869.53,1123.095
WIVDKC,Contractor 24,Utility 10,Utility 10,-11391.021359999999,0.0,468.97,3367.2329999999997
VT1QO0,Contractor 13,Utility 4,Utility 4,-1090.747061,0.0,271.26,280.7737
RZLM64,Contractor 9,Utility 4,Utility 4,1908.644387,0.0,766.63,589.0973
SEHDPS1526388151,Contractor 14,Utility 3,Utility 9,511.04321050000004,0.0,,
SGHDPS1526107380,Contractor 10,Utility 5,Utility 9,5831.392724,0.0,1821.0,121.0
9MBYFV,Contractor 4,Utility 10,Utility 10,2991.269518,0.0,513.47,3995.897
1UFRLI,Contractor 5,Utility 4,Utility 4,2142.480693,0.0,78.59,2924.092
1TSVRB,Contractor 60,Utility 10,Utility 10,0.0,72.16836123,,
SKH6EZ,Contractor 18,Utility 4,Utility 4,1067.99967,0.0,472.07,848.1829
MB0S73,Contractor 81,Utility 10,Utility 10,2820.6218719999997,-21.194981,804.34,9489.449
QOPSDA,Contractor 65,Utility 10,Utility 10,0.0,0.0,234.81,4794.549
PSOCM1,Contractor 22,Utility 4,Utility 4,-1930.7922640000002,143.3298155,114.39,1461.3129999999999
4MQ4S4,Contractor 37,Utility 10,Utility 10,-6258.896089,179.0242206,618.94,10044.26
WTGE5M,Contractor 11,Utility 4,Utility 4,2412.654274,0.0,245.66,332.3564
T2SI2H,Contractor 12,Utility 4,Utility 4,0.0,119.0551156,799.66,1116.647
I83BMI,Contractor 11,Utility 4,Utility 4,0.0,257.3676284,329.0,521.6882
6LLQYN,Contractor 18,Utility 4,Utility 4,351.155065,404.36098050000004,320.25,405.9203
SEHDPS1526388157,Contractor 47,Utility 3,Utility 9,0.0,-217.28192310000003,2405.0,103.0
4447441601,Contractor 30,Utility 7,Utility 7,-451.68153770000004,-7.909491197,861.0,106.0
9LSS59,Contractor 60,Utility 10,Utility 10,0.0,9.623459039,232.59,3306.272
SEHDPS1526388645,Contractor 82,Utility 3,Utility 9,0.0,357.26941539999996,249.0,156.0
G457O7,Contractor 44,Utility 4,Utility 4,-725.1941457,39.62953831,205.17,3125.7329999999997
RPMD93,Contractor 27,Utility 10,Utility 10,0.0,0.0,,
6383593286,Contractor 30,Utility 7,Utility 7,426.4390108,61.04323599,1320.0,68.0
06LL2O,Contractor 17,Utility 4,Utility 4,1086.053611,304.4213084,491.17,5172.626
8RZMYY,Contractor 12,Utility 4,Utility 4,-256.2341119,163.6070023,399.78,214.2439
D08HOE,Contractor 24,Utility 10,Utility 10,1274.492076,259.84541349999995,324.09,5159.144
O0BQV4,Contractor 83,Utility 4,Utility 4,1162.01261,0.0,197.39,305.0996
HJZ909,Contractor 57,Utility 10,Utility 10,0.0,0.0,241.71,3998.535
YDWYMP,Contractor 9,Utility 4,Utility 4,0.0,0.0,245.5,288.687
5957568370,Contractor 30,Utility 7,Utility 7,1255.9383990000001,0.0,2989.0,153.0
IUOLZL,Contractor 33,Utility 4,Utility 4,340.76081960000005,-1.731605233,290.52,298.3587
YLFTWC,Contractor 70,Utility 4,Utility 4,0.0,2.189934124,175.23,230.6565
PMS0PK,Contractor 13,Utility 4,Utility 4,0.0,0.0,908.87,1533.411
IVZDBU,Contractor 12,Utility 4,Utility 4,-322.2942844,35.44266084,123.83,226.8464
VFX9QU,Contractor 22,Utility 4,Utility 4,205.30975800000002,178.3190219,,7292.204000000001
ZXBI34,Contractor 9,Utility 4,Utility 4,0.0,59.73461343,540.5,705.1583
SGHDPS1526258357,Contractor 10,Utility 5,Utility 9,3.5491628769999997,45.78033791,1486.0,106.0
IQZY6J,Contractor 20,Utility 4,Utility 4,0.0,127.1714685,143.2,2317.995
J5KC8V,Contractor 27,Utility 10,Utility 10,4651.329281,48.88554431,,
SGHDPS1526295841,Contractor 10,Utility 5,Utility 9,0.0,0.0,1988.0,202.0
QZQG9S,Contractor 8,Utility 10,Utility 10,-545.5618361,309.2545703,553.71,11370.16
VWPWP7,Contractor 18,Utility 4,Utility 4,1861.0863920000002,21.74946451,154.64,231.2427
W05KRL,Contractor 57,Utility 10,Utility 10,3429.2966979999997,218.69772609999998,713.4,14326.5
4ULJZM,Contractor 40,Utility 4,Utility 4,773.6588588,91.22959881,363.95,521.9813
P9JRTP,Contractor 18,Utility 4,Utility 4,1820.148619,0.0,171.33,400.9379
99GOC5,Contractor 5,Utility 4,Utility 4,463.5479471,97.34929616,,
JRC1CS,Contractor 61,Utility 4,Utility 4,0.0,130.649669,424.75,3721.571
O1ESJA,Contractor 3,Utility 4,Utility 4,-1075.526558,-164.0884696,453.79,279.8945
Z86AIA,Contractor 43,Utility 4,Utility 4,0.0,0.0,1429.43,1217.175
9198372805,Contractor 30,Utility 7,Utility 7,0.0,133.4887616,-74.0,34.0
JJV097,Contractor 32,Utility 4,Utility 4,0.0,0.0,,
SGHDPS1525851177,Contractor 10,Utility 5,Utility 9,-193.4825376,0.0,410.0,259.0
COZW83,Contractor 65,Utility 10,Utility 10,0.0,304.9402703,650.86,11201.05
HVWB53,Contractor 13,Utility 4,Utility 4,123.87592849999999,-43.32174275,588.34,165.0059
SGHDPS1526257975,Contractor 10,Utility 4,Utility 9,-2817.748105,124.8160639,-3119.0,717.0
WO2HL3,Contractor 12,Utility 4,Utility 4,521.6603554,139.3748014,384.44,327.9601
SEHDPS1526388465,Contractor 2,Utility 3,Utility 9,-1099.097848,312.674756,1995.0,155.0
48DJ61,Contractor 57,Utility 10,Utility 10,7064.499639,117.1955074,104.71,2185.522
7FE7AR,Contractor 9,Utility 4,Utility 4,-662.5825857000001,-33.6978773,210.64,11819.17
YTR9ZV,Contractor 9,Utility 4,Utility 4,0.0,0.0,268.8,366.35400000000004
Q40JGZ,Contractor 18,Utility 10,Utility 10,-43.15818178,145.45506919999997,255.03,5361.9580000000005
PZVTUY,Contractor 18,Utility 4,Utility 4,0.0,360.0480998,272.83,416.1782
419L6B,Contractor 20,Utility 4,Utility 4,0.0,390.35073339999997,,3024.3259999999996
SEHDPS1526388731,Contractor 51,Utility 3,Utility 9,-811.7588883999999,-100.1880277,4948.0,6.06
